split,file,lpips
train,7349.tif,0.339242
train,735.tif,0.404669
train,7350.tif,0.299243
train,7351.tif,0.299542
train,7352.tif,0.303854
train,7353.tif,0.347095
train,7354.tif,0.263259
train,7355.tif,0.262902
train,7356.tif,0.307001
train,7357.tif,0.355847
train,7358.tif,0.365939
train,7359.tif,0.318184
train,736.tif,0.378924
train,7360.tif,0.378628
train,7361.tif,0.385284
train,7362.tif,0.384605
train,7363.tif,0.365626
train,7364.tif,0.336242
train,7365.tif,0.323545
train,7366.tif,0.298026
train,7367.tif,0.320607
train,7368.tif,0.343914
train,7369.tif,0.346044
train,737.tif,0.358743
train,7370.tif,0.326518
train,7371.tif,0.28379
train,7372.tif,0.30199
train,7373.tif,0.324461
train,7374.tif,0.297942
train,7375.tif,0.332064
train,7376.tif,0.30783
train,7377.tif,0.261601
train,7378.tif,0.32125
train,7379.tif,0.368572
train,738.tif,0.349484
train,7380.tif,0.335009
train,7381.tif,0.340211
train,7382.tif,0.316648
train,7383.tif,0.282304
train,7384.tif,0.341501
train,7385.tif,0.372187
train,7386.tif,0.276611
train,7387.tif,0.333819
train,7388.tif,0.281034
train,7389.tif,0.278849
train,739.tif,0.39209
train,7390.tif,0.328302
train,7391.tif,0.334518
train,7392.tif,0.332494
train,7393.tif,0.3515
train,7394.tif,0.310027
train,7395.tif,0.312521
train,7396.tif,0.400631
train,7397.tif,0.322852
train,7398.tif,0.402372
train,7399.tif,0.283573
train,74.tif,0.432763
train,740.tif,0.244069
train,7400.tif,0.290879
train,7401.tif,0.378803
train,7402.tif,0.41008
train,7403.tif,0.330955
train,7404.tif,0.318691
train,7405.tif,0.310121
train,7406.tif,0.286095
train,7407.tif,0.276086
train,7408.tif,0.374454
train,7409.tif,0.242323
train,741.tif,0.415166
train,7410.tif,0.313365
train,7411.tif,0.333272
train,7412.tif,0.357149
train,7413.tif,0.282151
train,7414.tif,0.304254
train,7415.tif,0.389578
train,7416.tif,0.337348
train,7417.tif,0.304618
train,7418.tif,0.307828
train,7419.tif,0.316313
train,742.tif,0.408604
train,7420.tif,0.346073
train,7421.tif,0.307159
train,7422.tif,0.346746
train,7423.tif,0.408386
train,7424.tif,0.277245
train,7425.tif,0.279575
train,7426.tif,0.35768
train,7427.tif,0.331217
train,7428.tif,0.354028
train,7429.tif,0.323092
train,743.tif,0.324551
train,7430.tif,0.323061
train,7431.tif,0.321013
train,7432.tif,0.306369
train,7433.tif,0.363687
train,7434.tif,0.393393
train,7435.tif,0.359798
train,7436.tif,0.270462
train,7437.tif,0.440664
train,7438.tif,0.27904
train,7439.tif,0.321316
train,744.tif,0.391841
train,7440.tif,0.370242
train,7441.tif,0.307244
train,7442.tif,0.268401
train,7443.tif,0.31255
train,7444.tif,0.347228
train,7445.tif,0.347656
train,7446.tif,0.298418
train,7447.tif,0.367896
train,7448.tif,0.375877
train,7449.tif,0.373497
train,745.tif,0.387274
train,7450.tif,0.403595
train,7451.tif,0.363207
train,7452.tif,0.342933
train,7453.tif,0.309473
train,7454.tif,0.327763
train,7455.tif,0.325936
train,7456.tif,0.275913
train,7457.tif,0.29971
train,7458.tif,0.286915
train,7459.tif,0.346644
train,746.tif,0.429859
train,7460.tif,0.310576
train,7461.tif,0.30866
train,7462.tif,0.394762
train,7463.tif,0.397418
train,7464.tif,0.40349
train,7465.tif,0.420829
train,7466.tif,0.453743
train,7467.tif,0.33787
train,7468.tif,0.419387
train,7469.tif,0.33148
train,747.tif,0.341139
train,7470.tif,0.356649
train,7471.tif,0.311854
train,7472.tif,0.396214
train,7473.tif,0.452596
train,7474.tif,0.336813
train,7475.tif,0.374601
train,7476.tif,0.348609
train,7477.tif,0.409658
train,7478.tif,0.398528
train,7479.tif,0.365733
train,748.tif,0.409627
train,7480.tif,0.326431
train,7481.tif,0.276599
train,7482.tif,0.337127
train,7483.tif,0.316879
train,7484.tif,0.312774
train,7485.tif,0.344467
train,7486.tif,0.387501
train,7487.tif,0.360132
train,7488.tif,0.32741
train,7489.tif,0.412895
train,749.tif,0.346297
train,7490.tif,0.351756
train,7491.tif,0.332054
train,7492.tif,0.381981
train,7493.tif,0.38784
train,7494.tif,0.28845
train,7495.tif,0.426819
train,7496.tif,0.358946
train,7497.tif,0.292046
train,7498.tif,0.293848
train,7499.tif,0.399896
train,75.tif,0.352363
train,750.tif,0.374007
train,7500.tif,0.358019
train,7501.tif,0.322287
train,7502.tif,0.381296
train,7503.tif,0.335856
train,7504.tif,0.312249
train,7505.tif,0.311156
train,7506.tif,0.376232
train,7507.tif,0.355248
train,7508.tif,0.282306
train,7509.tif,0.284052
train,751.tif,0.405399
train,7510.tif,0.369735
train,7511.tif,0.28168
train,7512.tif,0.37806
train,7513.tif,0.338553
train,7514.tif,0.358379
train,7515.tif,0.308419
train,7516.tif,0.378749
train,7517.tif,0.375581
train,7518.tif,0.33857
train,7519.tif,0.355787
train,752.tif,0.324167
train,7520.tif,0.343702
train,7521.tif,0.354942
train,7522.tif,0.330231
train,7523.tif,0.334629
train,7524.tif,0.273229
train,7525.tif,0.291961
train,7526.tif,0.38916
train,7527.tif,0.32605
train,7528.tif,0.320522
train,7529.tif,0.304495
train,753.tif,0.371889
train,7530.tif,0.329635
train,7531.tif,0.33564
train,7532.tif,0.327901
train,7533.tif,0.354029
train,7534.tif,0.318829
train,7535.tif,0.326786
train,7536.tif,0.388027
train,7537.tif,0.372781
train,7538.tif,0.285265
train,7539.tif,0.319668
train,754.tif,0.395798
train,7540.tif,0.339101
train,7541.tif,0.29536
train,7542.tif,0.46854
train,7543.tif,0.342172
train,7544.tif,0.344521
train,7545.tif,0.323976
train,7546.tif,0.390563
train,7547.tif,0.355959
train,7548.tif,0.377919
train,7549.tif,0.31491
train,755.tif,0.385402
train,7550.tif,0.353632
train,7551.tif,0.301159
train,7552.tif,0.361674
train,7553.tif,0.417921
train,7554.tif,0.337674
train,7555.tif,0.330832
train,7556.tif,0.390305
train,7557.tif,0.361929
train,7558.tif,0.302462
train,7559.tif,0.312913
train,756.tif,0.444217
train,7560.tif,0.485486
train,7561.tif,0.327102
train,7562.tif,0.324761
train,7563.tif,0.210451
train,7564.tif,0.313203
train,7565.tif,0.385342
train,7566.tif,0.381697
train,7567.tif,0.548669
train,7568.tif,0.347895
train,7569.tif,0.350018
train,757.tif,0.454269
train,7570.tif,0.344499
train,7571.tif,0.318387
train,7572.tif,0.345222
train,7573.tif,0.294804
train,7574.tif,0.358538
train,7575.tif,0.392946
train,7576.tif,0.374918
train,7577.tif,0.36774
train,7578.tif,0.301059
train,7579.tif,0.333521
train,758.tif,0.37467
train,7580.tif,0.353324
train,7581.tif,0.340079
train,7582.tif,0.299704
train,7583.tif,0.338863
train,7584.tif,0.281676
train,7585.tif,0.314631
train,7586.tif,0.296494
train,7587.tif,0.379092
train,7588.tif,0.303474
train,7589.tif,0.332161
train,759.tif,0.406269
train,7590.tif,0.41079
train,7591.tif,0.302065
train,7592.tif,0.317479
train,7593.tif,0.402932
train,7594.tif,0.314486
train,7595.tif,0.219577
train,7596.tif,0.323442
train,7597.tif,0.307623
train,7598.tif,0.282351
train,7599.tif,0.310971
train,76.tif,0.321523
train,760.tif,0.439698
train,7600.tif,0.330716
train,7601.tif,0.428578
train,7602.tif,0.315251
train,7603.tif,0.329972
train,7604.tif,0.277792
train,7605.tif,0.313098
train,7606.tif,0.390678
train,7607.tif,0.372884
train,7608.tif,0.319612
train,7609.tif,0.351581
train,761.tif,0.389162
train,7610.tif,0.327349
train,7611.tif,0.293778
train,7612.tif,0.370919
train,7613.tif,0.311725
train,7614.tif,0.332944
train,7615.tif,0.383846
train,7616.tif,0.362908
train,7617.tif,0.342318
train,7618.tif,0.320528
train,7619.tif,0.315274
train,762.tif,0.382971
train,7620.tif,0.338503
train,7621.tif,0.27918
train,7622.tif,0.331045
train,7623.tif,0.262798
train,7624.tif,0.38643
train,7625.tif,0.375092
train,7626.tif,0.348483
train,7627.tif,0.357484
train,7628.tif,0.356806
train,7629.tif,0.354172
train,763.tif,0.336841
train,7630.tif,0.335451
train,7631.tif,0.317779
train,7632.tif,0.332535
train,7633.tif,0.328528
train,7634.tif,0.357147
train,7635.tif,0.371439
train,7636.tif,0.328701
train,7637.tif,0.374154
train,7638.tif,0.35565
train,7639.tif,0.344829
train,764.tif,0.334348
train,7640.tif,0.338843
train,7641.tif,0.277532
train,7642.tif,0.304995
train,7643.tif,0.315579
train,7644.tif,0.344376
train,7645.tif,0.323885
train,7646.tif,0.300058
train,7647.tif,0.349689
train,7648.tif,0.397508
train,7649.tif,0.330773
train,765.tif,0.294637
train,7650.tif,0.466156
train,7651.tif,0.298838
train,7652.tif,0.39185
train,7653.tif,0.289466
train,7654.tif,0.335457
train,7655.tif,0.324345
train,7656.tif,0.291287
train,7657.tif,0.410967
train,7658.tif,0.289659
train,7659.tif,0.311244
train,766.tif,0.429388
train,7660.tif,0.316669
train,7661.tif,0.419552
train,7662.tif,0.306663
train,7663.tif,0.39498
train,7664.tif,0.424258
train,7665.tif,0.294558
train,7666.tif,0.349072
train,7667.tif,0.345529
train,7668.tif,0.286329
train,7669.tif,0.364755
train,767.tif,0.398647
train,7670.tif,0.371315
train,7671.tif,0.305801
train,7672.tif,0.378661
train,7673.tif,0.396649
train,7674.tif,0.442851
train,7675.tif,0.34609
train,7676.tif,0.349629
train,7677.tif,0.339048
train,7678.tif,0.331342
train,7679.tif,0.275601
train,768.tif,0.318635
train,7680.tif,0.167165
train,7681.tif,0.32246
train,7682.tif,0.325049
train,7683.tif,0.364771
train,7684.tif,0.370141
train,7685.tif,0.319919
train,7686.tif,0.353334
train,7687.tif,0.302556
train,7688.tif,0.296147
train,7689.tif,0.24742
train,769.tif,0.339971
train,7690.tif,0.340452
train,7691.tif,0.40635
train,7692.tif,0.309493
train,7693.tif,0.31194
train,7694.tif,0.356399
train,7695.tif,0.327548
train,7696.tif,0.262143
train,7697.tif,0.406286
train,7698.tif,0.421705
train,7699.tif,0.362577
train,77.tif,0.289306
train,770.tif,0.340637
train,7700.tif,0.328409
train,7701.tif,0.355796
train,7702.tif,0.330327
train,7703.tif,0.369166
train,7704.tif,0.376883
train,7705.tif,0.337118
train,7706.tif,0.351922
train,7707.tif,0.297439
train,7708.tif,0.329746
train,7709.tif,0.306315
train,771.tif,0.366239
train,7710.tif,0.319584
train,7711.tif,0.36681
train,7712.tif,0.284796
train,7713.tif,0.360879
train,7714.tif,0.39574
train,7715.tif,0.399804
train,7716.tif,0.360088
train,7717.tif,0.390259
train,7718.tif,0.417808
train,7719.tif,0.393098
train,772.tif,0.413871
train,7720.tif,0.308386
train,7721.tif,0.325249
train,7722.tif,0.343137
train,7723.tif,0.424744
train,7724.tif,0.3935
train,7725.tif,0.430087
train,7726.tif,0.361086
train,7727.tif,0.395499
train,7728.tif,0.300333
train,7729.tif,0.354453
train,773.tif,0.42655
train,7730.tif,0.36899
train,7731.tif,0.376375
train,7732.tif,0.283598
train,7733.tif,0.376205
train,7734.tif,0.330482
train,7735.tif,0.356144
train,7736.tif,0.391436
train,7737.tif,0.325996
train,7738.tif,0.321773
train,7739.tif,0.384561
train,774.tif,0.333935
train,7740.tif,0.336625
train,7741.tif,0.407693
train,7742.tif,0.326124
train,7743.tif,0.363457
train,7744.tif,0.375428
train,7745.tif,0.289041
train,7746.tif,0.344016
train,7747.tif,0.459136
train,7748.tif,0.417257
train,7749.tif,0.268837
train,775.tif,0.44004
train,7750.tif,0.335707
train,7751.tif,0.341983
train,7752.tif,0.379188
train,7753.tif,0.299931
train,7754.tif,0.303929
train,7755.tif,0.320407
train,7756.tif,0.362938
train,7757.tif,0.340658
train,7758.tif,0.311841
train,7759.tif,0.430521
train,776.tif,0.387732
train,7760.tif,0.429504
train,7761.tif,0.35293
train,7762.tif,0.379341
train,7763.tif,0.376139
train,7764.tif,0.291238
train,7765.tif,0.40413
train,7766.tif,0.34423
train,7767.tif,0.368352
train,7768.tif,0.379198
train,7769.tif,0.364283
train,777.tif,0.415977
train,7770.tif,0.343884
train,7771.tif,0.308829
train,7772.tif,0.329399
train,7773.tif,0.321627
train,7774.tif,0.387443
train,7775.tif,0.351299
train,7776.tif,0.275534
train,7777.tif,0.286871
train,7778.tif,0.360583
train,7779.tif,0.372878
train,778.tif,0.424382
train,7780.tif,0.375574
train,7781.tif,0.329466
train,7782.tif,0.395777
train,7783.tif,0.400291
train,7784.tif,0.344677
train,7785.tif,0.332086
train,7786.tif,0.313095
train,7787.tif,0.351683
train,7788.tif,0.432876
train,7789.tif,0.389247
train,779.tif,0.392331
train,7790.tif,0.278043
train,7791.tif,0.412196
train,7792.tif,0.352149
train,7793.tif,0.371591
train,7794.tif,0.322053
train,7795.tif,0.313558
train,7796.tif,0.299426
train,7797.tif,0.322063
train,7798.tif,0.41609
train,7799.tif,0.319412
train,78.tif,0.395062
train,780.tif,0.482017
train,7800.tif,0.312053
train,7801.tif,0.389229
train,7802.tif,0.350545
train,7803.tif,0.356357
train,7804.tif,0.353901
train,7805.tif,0.354454
train,7806.tif,0.283832
train,7807.tif,0.327125
train,7808.tif,0.369279
train,7809.tif,0.303618
train,781.tif,0.349487
train,7810.tif,0.360051
train,7811.tif,0.413933
train,7812.tif,0.379921
train,7813.tif,0.298163
train,7814.tif,0.326322
train,7815.tif,0.380531
train,7816.tif,0.330053
train,7817.tif,0.376939
train,7818.tif,0.324501
train,7819.tif,0.355425
train,782.tif,0.38745
train,7820.tif,0.338657
train,7821.tif,0.365858
train,7822.tif,0.351674
train,7823.tif,0.35263
train,7824.tif,0.304214
train,7825.tif,0.339051
train,7826.tif,0.323215
train,7827.tif,0.405834
train,7828.tif,0.308784
train,7829.tif,0.37342
train,783.tif,0.397869
train,7830.tif,0.310473
train,7831.tif,0.353763
train,7832.tif,0.309288
train,7833.tif,0.383833
train,7834.tif,0.372488
train,7835.tif,0.308235
train,7836.tif,0.354957
train,7837.tif,0.380307
train,7838.tif,0.33358
train,7839.tif,0.333941
train,784.tif,0.350436
train,7840.tif,0.318766
train,7841.tif,0.362429
train,7842.tif,0.350085
train,7843.tif,0.396093
train,7844.tif,0.358672
train,7845.tif,0.300629
train,7846.tif,0.365539
train,7847.tif,0.305218
train,7848.tif,0.306129
train,7849.tif,0.362079
train,785.tif,0.292405
train,7850.tif,0.373149
train,7851.tif,0.416425
train,7852.tif,0.272914
train,7853.tif,0.314803
train,7854.tif,0.332966
train,7855.tif,0.288951
train,7856.tif,0.325803
train,7857.tif,0.30548
train,7858.tif,0.314768
train,7859.tif,0.413137
train,786.tif,0.40946
train,7860.tif,0.375008
train,7861.tif,0.274689
train,7862.tif,0.320094
train,7863.tif,0.354258
train,7864.tif,0.362925
train,7865.tif,0.35735
train,7866.tif,0.380164
train,7867.tif,0.327669
train,7868.tif,0.414984
train,7869.tif,0.457952
train,787.tif,0.414756
train,7870.tif,0.327505
train,7871.tif,0.353012
train,7872.tif,0.413841
train,7873.tif,0.37255
train,7874.tif,0.380518
train,7875.tif,0.322464
train,7876.tif,0.416285
train,7877.tif,0.317763
train,7878.tif,0.284932
train,7879.tif,0.34647
train,788.tif,0.308359
train,7880.tif,0.3757
train,7881.tif,0.320999
train,7882.tif,0.38111
train,7883.tif,0.362488
train,7884.tif,0.385147
train,7885.tif,0.361264
train,7886.tif,0.363439
train,7887.tif,0.395611
train,7888.tif,0.34461
train,7889.tif,0.315644
train,789.tif,0.374897
train,7890.tif,0.32425
train,7891.tif,0.298011
train,7892.tif,0.292045
train,7893.tif,0.328865
train,7894.tif,0.327264
train,7895.tif,0.336918
train,7896.tif,0.480246
train,7897.tif,0.340456
train,7898.tif,0.365666
train,7899.tif,0.366554
train,79.tif,0.473553
train,790.tif,0.371507
train,7900.tif,0.351502
train,7901.tif,0.339558
train,7902.tif,0.328056
train,7903.tif,0.335341
train,7904.tif,0.336385
train,7905.tif,0.321531
train,7906.tif,0.360542
train,7907.tif,0.355559
train,7908.tif,0.302481
train,7909.tif,0.393816
train,791.tif,0.37104
train,7910.tif,0.214142
train,7911.tif,0.391549
train,7912.tif,0.338645
train,7913.tif,0.350829
train,7914.tif,0.349336
train,7915.tif,0.338062
train,7916.tif,0.332447
train,7917.tif,0.428173
train,7918.tif,0.343177
train,7919.tif,0.257898
train,792.tif,0.192781
train,7920.tif,0.330427
train,7921.tif,0.374847
train,7922.tif,0.40049
train,7923.tif,0.37425
train,7924.tif,0.415021
train,7925.tif,0.349773
train,7926.tif,0.395171
train,7927.tif,0.30024
train,7928.tif,0.331989
train,7929.tif,0.302737
train,793.tif,0.286463
train,7930.tif,0.3745
train,7931.tif,0.346932
train,7932.tif,0.299491
train,7933.tif,0.381692
train,7934.tif,0.422587
train,7935.tif,0.387662
train,7936.tif,0.321674
train,7937.tif,0.360431
train,7938.tif,0.402143
train,7939.tif,0.344627
train,794.tif,0.374884
train,7940.tif,0.3583
train,7941.tif,0.27924
train,7942.tif,0.364151
train,7943.tif,0.353615
train,7944.tif,0.305041
train,7945.tif,0.30228
train,7946.tif,0.314315
train,7947.tif,0.399984
train,7948.tif,0.297587
train,7949.tif,0.305456
train,795.tif,0.405549
train,7950.tif,0.406836
train,7951.tif,0.314815
train,7952.tif,0.383887
train,7953.tif,0.384372
train,7954.tif,0.309182
train,7955.tif,0.310508
train,7956.tif,0.334812
train,7957.tif,0.276097
train,7958.tif,0.381243
train,7959.tif,0.352444
train,796.tif,0.384269
train,7960.tif,0.345383
train,7961.tif,0.341954
train,7962.tif,0.329156
train,7963.tif,0.365284
train,7964.tif,0.323834
train,7965.tif,0.585427
train,7966.tif,0.309974
train,7967.tif,0.318862
train,7968.tif,0.338342
train,7969.tif,0.375075
train,797.tif,0.294765
train,7970.tif,0.282689
train,7971.tif,0.354613
train,7972.tif,0.346568
train,7973.tif,0.293206
train,7974.tif,0.376261
train,7975.tif,0.3589
train,7976.tif,0.360457
train,7977.tif,0.36529
train,7978.tif,0.339042
train,7979.tif,0.282396
train,798.tif,0.392808
train,7980.tif,0.345362
train,7981.tif,0.369515
train,7982.tif,0.269684
train,7983.tif,0.379964
train,7984.tif,0.332803
train,7985.tif,0.348669
train,7986.tif,0.410488
train,7987.tif,0.346709
train,7988.tif,0.334444
train,7989.tif,0.285523
train,799.tif,0.365856
train,7990.tif,0.328208
train,7991.tif,0.33594
train,7992.tif,0.280286
train,7993.tif,0.366451
train,7994.tif,0.322939
train,7995.tif,0.273371
train,7996.tif,0.327434
train,7997.tif,0.286715
train,7998.tif,0.371241
train,7999.tif,0.358019
train,8.tif,0.385235
train,80.tif,0.389964
train,800.tif,0.279482
train,8000.tif,0.328191
train,8001.tif,0.334539
train,8002.tif,0.347919
train,8003.tif,0.428093
train,8004.tif,0.399888
train,8005.tif,0.338183
train,8006.tif,0.371441
train,8007.tif,0.372772
train,8008.tif,0.363965
train,8009.tif,0.368933
train,801.tif,0.282691
train,8010.tif,0.275262
train,8011.tif,0.357074
train,8012.tif,0.34703
train,8013.tif,0.355255
train,8014.tif,0.329437
train,8015.tif,0.374361
train,8016.tif,0.269509
train,8017.tif,0.413875
train,8018.tif,0.345175
train,8019.tif,0.384866
train,802.tif,0.413044
train,8020.tif,0.347007
train,8021.tif,0.343313
train,8022.tif,0.362065
train,8023.tif,0.335681
train,8024.tif,0.299683
train,8025.tif,0.392986
train,8026.tif,0.381839
train,8027.tif,0.315435
train,8028.tif,0.33714
train,8029.tif,0.327394
train,803.tif,0.350639
train,8030.tif,0.356107
train,8031.tif,0.406747
train,8032.tif,0.310726
train,8033.tif,0.328067
train,8034.tif,0.345481
train,8035.tif,0.313575
train,8036.tif,0.30622
train,8037.tif,0.377233
train,8038.tif,0.302083
train,8039.tif,0.349314
train,804.tif,0.358523
train,8040.tif,0.375564
train,8041.tif,0.307113
train,8042.tif,0.383406
train,8043.tif,0.333392
train,8044.tif,0.338874
train,8045.tif,0.365678
train,8046.tif,0.415822
train,8047.tif,0.360704
train,8048.tif,0.367897
train,8049.tif,0.306729
train,805.tif,0.439317
train,8050.tif,0.321558
train,8051.tif,0.310871
train,8052.tif,0.435888
train,8053.tif,0.345393
train,8054.tif,0.290075
train,8055.tif,0.339019
train,8056.tif,0.308534
train,8057.tif,0.350489
train,8058.tif,0.311573
train,8059.tif,0.370688
train,806.tif,0.334824
train,8060.tif,0.355438
train,8061.tif,0.330877
train,8062.tif,0.311819
train,8063.tif,0.299173
train,8064.tif,0.349177
train,8065.tif,0.360546
train,8066.tif,0.323309
train,8067.tif,0.328126
train,8068.tif,0.335514
train,8069.tif,0.311234
train,807.tif,0.418429
train,8070.tif,0.415647
train,8071.tif,0.412008
train,8072.tif,0.356123
train,8073.tif,0.350249
train,8074.tif,0.331699
train,8075.tif,0.336825
